VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
0, 0, 0.70681, 7.53026, 1.15366, -0.02884, -0.35291, 0.93406, 0.80, 0.80, 0.80, 1.00, 0.44849, 0.14128
1, 1, 0.7697, 7.69228, 1.18934, 0.02265, -0.22322, 0.97336, 0.80, 0.80, 0.80, 1.00, 0.44849, 0.00096
2, 2, 0.60271, 7.78382, 1.15678, -0.50356, -0.15305, 0.84903, 0.80, 0.80, 0.80, 1.00, 0.64421, 0.00096
3, 0, 0.70681, 7.53026, 1.15366, -0.02884, -0.35291, 0.93406, 0.80, 0.80, 0.80, 1.00, 0.44849, 0.14128
4, 2, 0.60271, 7.78382, 1.15678, -0.50356, -0.15305, 0.84903, 0.80, 0.80, 0.80, 1.00, 0.64421, 0.00096
5, 3, 0.51528, 7.68528, 1.06511, -0.61608, -0.16802, 0.76816, 0.80, 0.80, 0.80, 1.00, 0.68555, 0.13161
6, 3, 0.51528, 7.68528, 1.06511, -0.61608, -0.16802, 0.76816, 0.80, 0.80, 0.80, 1.00, 0.68555, 0.13161
7, 2, 0.60271, 7.78382, 1.15678, -0.50356, -0.15305, 0.84903, 0.80, 0.80, 0.80, 1.00, 0.64421, 0.00096
8, 4, 0.49725, 7.80926, 1.06477, -0.66668, -0.09478, 0.73785, 0.80, 0.80, 0.80, 1.00, 0.74824, 0.07275
9, 5, -1.01234, 4.69497, 2.31033, 0.10419, -0.6274, 0.77079, 0.80, 0.80, 0.80, 1.00, 0.17143, 0.09234
10, 6, -0.87794, 4.38359, 2.02906, 0.14234, -0.63592, 0.75761, 0.80, 0.80, 0.80, 1.00, 0.08136, 0.13403
11, 7, -0.82008, 4.66742, 2.26146, 0.12837, -0.64401, 0.75328, 0.80, 0.80, 0.80, 1.00, 0.12471, 0.08883
12, 5, -1.01234, 4.69497, 2.31033, 0.10419, -0.6274, 0.77079, 0.80, 0.80, 0.80, 1.00, 0.17143, 0.09234
13, 8, -1.04699, 4.4268, 2.1015, 0.1058, -0.61963, 0.77682, 0.80, 0.80, 0.80, 1.00, 0.12373, 0.13903
14, 6, -0.87794, 4.38359, 2.02906, 0.14234, -0.63592, 0.75761, 0.80, 0.80, 0.80, 1.00, 0.08136, 0.13403
15, 7, -0.82008, 4.66742, 2.26146, 0.12837, -0.64401, 0.75328, 0.80, 0.80, 0.80, 1.00, 0.12471, 0.08883
16, 6, -0.87794, 4.38359, 2.02906, 0.14234, -0.63592, 0.75761, 0.80, 0.80, 0.80, 1.00, 0.08136, 0.13403
17, 9, -0.6758, 4.59145, 2.16598, 0.1557, -0.64479, 0.74743, 0.80, 0.80, 0.80, 1.00, 0.07377, 0.08963
18, 8, -1.04699, 4.4268, 2.1015, 0.1058, -0.61963, 0.77682, 0.80, 0.80, 0.80, 1.00, 0.12373, 0.13903
19, 5, -1.01234, 4.69497, 2.31033, 0.10419, -0.6274, 0.77079, 0.80, 0.80, 0.80, 1.00, 0.17143, 0.09234
20, 10, -1.1624, 4.54996, 2.20427, 0.04101, -0.61739, 0.78469, 0.80, 0.80, 0.80, 1.00, 0.16611, 0.12918
21, 11, -1.02419, 4.92219, 2.11518, 0.11718, 0.81183, 0.57142, 0.80, 0.80, 0.80, 1.00, 0.17579, 0.04419
22, 12, -0.97704, 5.05931, 1.87028, 0.23919, 0.88079, 0.40806, 0.80, 0.80, 0.80, 1.00, 0.13161, 0.00331
23, 13, -1.05858, 5.05526, 1.87809, 0.00346, 0.87235, 0.48833, 0.80, 0.80, 0.80, 1.00, 0.17648, 0.0044
24, 11, -1.02419, 4.92219, 2.11518, 0.11718, 0.81183, 0.57142, 0.80, 0.80, 0.80, 1.00, 0.17579, 0.04419
25, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
26, 12, -0.97704, 5.05931, 1.87028, 0.23919, 0.88079, 0.40806, 0.80, 0.80, 0.80, 1.00, 0.13161, 0.00331
27, 15, -0.92887, 4.54403, 1.77784, -0.43303, -0.40898, -0.80232, 0.80, 0.80, 0.80, 1.00, 0.32124, 0.0475
28, 16, -1.12605, 4.88321, 1.77865, -0.60185, -0.22862, -0.76407, 0.80, 0.80, 0.80, 1.00, 0.27177, 0.00674
29, 17, -0.98153, 4.84389, 1.70804, -0.48125, -0.27833, -0.83022, 0.80, 0.80, 0.80, 1.00, 0.31673, 0.00658
30, 15, -0.92887, 4.54403, 1.77784, -0.43303, -0.40898, -0.80232, 0.80, 0.80, 0.80, 1.00, 0.32124, 0.0475
31, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
32, 16, -1.12605, 4.88321, 1.77865, -0.60185, -0.22862, -0.76407, 0.80, 0.80, 0.80, 1.00, 0.27177, 0.00674
33, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
34, 19, -0.84896, 4.99632, 1.78627, 0.54713, 0.81672, 0.18147, 0.80, 0.80, 0.80, 1.00, 0.06758, 0.0022
35, 12, -0.97704, 5.05931, 1.87028, 0.23919, 0.88079, 0.40806, 0.80, 0.80, 0.80, 1.00, 0.13161, 0.00331
36, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
37, 20, -0.66073, 4.82369, 1.97161, 0.63596, 0.66804, 0.38507, 0.80, 0.80, 0.80, 1.00, 0.06962, 0.04232
38, 19, -0.84896, 4.99632, 1.78627, 0.54713, 0.81672, 0.18147, 0.80, 0.80, 0.80, 1.00, 0.06758, 0.0022
39, 21, -0.66073, 4.82369, 1.97161, 0.69042, -0.21224, -0.69027, 0.80, 0.80, 0.80, 1.00, 0.06953, 0.04232
40, 22, -0.98153, 4.84389, 1.70804, 0.62647, -0.10822, -0.77067, 0.80, 0.80, 0.80, 1.00, 0.00909, 0.00308
41, 23, -0.84896, 4.99632, 1.78627, 0.62184, -0.14697, -0.76801, 0.80, 0.80, 0.80, 1.00, 0.06744, 0.00219
42, 21, -0.66073, 4.82369, 1.97161, 0.69042, -0.21224, -0.69027, 0.80, 0.80, 0.80, 1.00, 0.06953, 0.04232
43, 24, -0.92887, 4.54403, 1.77784, 0.74392, -0.29912, -0.59616, 0.80, 0.80, 0.80, 1.00, 0.00573, 0.04991
44, 22, -0.98153, 4.84389, 1.70804, 0.62647, -0.10822, -0.77067, 0.80, 0.80, 0.80, 1.00, 0.00909, 0.00308
45, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
46, 25, -1.15744, 4.95268, 1.81242, -0.83442, -0.15459, -0.52738, 0.80, 0.80, 0.80, 1.00, 0.22293, 0.00477
47, 16, -1.12605, 4.88321, 1.77865, -0.60185, -0.22862, -0.76407, 0.80, 0.80, 0.80, 1.00, 0.27177, 0.00674
48, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
49, 26, -1.2227, 4.72542, 1.96681, -0.85897, -0.34713, -0.37436, 0.80, 0.80, 0.80, 1.00, 0.22844, 0.04552
50, 25, -1.15744, 4.95268, 1.81242, -0.83442, -0.15459, -0.52738, 0.80, 0.80, 0.80, 1.00, 0.22293, 0.00477
51, 27, -1.2227, 4.72542, 1.96681, -0.77306, 0.44288, 0.45246, 0.80, 0.80, 0.80, 1.00, 0.22837, 0.04551
52, 28, -1.05858, 5.05526, 1.87809, -0.77578, 0.49246, 0.3927, 0.80, 0.80, 0.80, 1.00, 0.17658, 0.0044
53, 29, -1.15744, 4.95268, 1.81242, -0.77373, 0.49251, 0.39667, 0.80, 0.80, 0.80, 1.00, 0.22281, 0.00477
54, 27, -1.2227, 4.72542, 1.96681, -0.77306, 0.44288, 0.45246, 0.80, 0.80, 0.80, 1.00, 0.22837, 0.04551
55, 30, -1.02419, 4.92219, 2.11518, -0.76738, 0.39093, 0.50667, 0.80, 0.80, 0.80, 1.00, 0.17578, 0.04431
56, 28, -1.05858, 5.05526, 1.87809, -0.77578, 0.49246, 0.3927, 0.80, 0.80, 0.80, 1.00, 0.17658, 0.0044
57, 31, -0.99182, 4.78228, 2.2435, 0.17497, 0.65642, 0.7331, 0.80, 0.80, 0.80, 1.00, 0.172, 0.07336
58, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
59, 11, -1.02419, 4.92219, 2.11518, 0.11718, 0.81183, 0.57142, 0.80, 0.80, 0.80, 1.00, 0.17579, 0.04419
60, 31, -0.99182, 4.78228, 2.2435, 0.17497, 0.65642, 0.7331, 0.80, 0.80, 0.80, 1.00, 0.172, 0.07336
61, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
62, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
63, 33, -0.91143, 4.41137, 1.91395, -0.35034, -0.80106, -0.48465, 0.80, 0.80, 0.80, 1.00, 0.32207, 0.07652
64, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
65, 15, -0.92887, 4.54403, 1.77784, -0.43303, -0.40898, -0.80232, 0.80, 0.80, 0.80, 1.00, 0.32124, 0.0475
66, 33, -0.91143, 4.41137, 1.91395, -0.35034, -0.80106, -0.48465, 0.80, 0.80, 0.80, 1.00, 0.32207, 0.07652
67, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
68, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
69, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
70, 20, -0.66073, 4.82369, 1.97161, 0.63596, 0.66804, 0.38507, 0.80, 0.80, 0.80, 1.00, 0.06962, 0.04232
71, 14, -0.81002, 4.90606, 2.07461, 0.39566, 0.78206, 0.48072, 0.80, 0.80, 0.80, 1.00, 0.12673, 0.04318
72, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
73, 35, -0.6443, 4.69106, 2.10878, 0.65067, 0.34184, 0.67692, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0715
74, 20, -0.66073, 4.82369, 1.97161, 0.63596, 0.66804, 0.38507, 0.80, 0.80, 0.80, 1.00, 0.06962, 0.04232
75, 36, -0.6443, 4.69106, 2.10878, 0.77889, -0.42805, -0.4567, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0714
76, 24, -0.92887, 4.54403, 1.77784, 0.74392, -0.29912, -0.59616, 0.80, 0.80, 0.80, 1.00, 0.00573, 0.04991
77, 21, -0.66073, 4.82369, 1.97161, 0.69042, -0.21224, -0.69027, 0.80, 0.80, 0.80, 1.00, 0.06953, 0.04232
78, 36, -0.6443, 4.69106, 2.10878, 0.77889, -0.42805, -0.4567, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0714
79, 37, -0.91143, 4.41137, 1.91395, 0.78061, -0.46771, -0.41283, 0.80, 0.80, 0.80, 1.00, 0.0081, 0.07893
80, 24, -0.92887, 4.54403, 1.77784, 0.74392, -0.29912, -0.59616, 0.80, 0.80, 0.80, 1.00, 0.00573, 0.04991
81, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
82, 26, -1.2227, 4.72542, 1.96681, -0.85897, -0.34713, -0.37436, 0.80, 0.80, 0.80, 1.00, 0.22844, 0.04552
83, 18, -1.11238, 4.58297, 1.84928, -0.66014, -0.41849, -0.6226, 0.80, 0.80, 0.80, 1.00, 0.27484, 0.04949
84, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
85, 38, -1.18949, 4.58531, 2.09446, -0.79788, -0.59976, -0.05, 0.80, 0.80, 0.80, 1.00, 0.22639, 0.07458
86, 26, -1.2227, 4.72542, 1.96681, -0.85897, -0.34713, -0.37436, 0.80, 0.80, 0.80, 1.00, 0.22844, 0.04552
87, 39, -1.18949, 4.58531, 2.09446, -0.76962, 0.39868, 0.49716, 0.80, 0.80, 0.80, 1.00, 0.22633, 0.07458
88, 30, -1.02419, 4.92219, 2.11518, -0.76738, 0.39093, 0.50667, 0.80, 0.80, 0.80, 1.00, 0.17578, 0.04431
89, 27, -1.2227, 4.72542, 1.96681, -0.77306, 0.44288, 0.45246, 0.80, 0.80, 0.80, 1.00, 0.22837, 0.04551
90, 39, -1.18949, 4.58531, 2.09446, -0.76962, 0.39868, 0.49716, 0.80, 0.80, 0.80, 1.00, 0.22633, 0.07458
91, 40, -0.99182, 4.78228, 2.2435, -0.77274, 0.45132, 0.44462, 0.80, 0.80, 0.80, 1.00, 0.17202, 0.07336
92, 30, -1.02419, 4.92219, 2.11518, -0.76738, 0.39093, 0.50667, 0.80, 0.80, 0.80, 1.00, 0.17578, 0.04431
93, 41, -1.01234, 4.69497, 2.31033, 0.22825, 0.4768, 0.84802, 0.80, 0.80, 0.80, 1.00, 0.17143, 0.0923
94, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
95, 31, -0.99182, 4.78228, 2.2435, 0.17497, 0.65642, 0.7331, 0.80, 0.80, 0.80, 1.00, 0.172, 0.07336
96, 41, -1.01234, 4.69497, 2.31033, 0.22825, 0.4768, 0.84802, 0.80, 0.80, 0.80, 1.00, 0.17143, 0.0923
97, 42, -0.82008, 4.66742, 2.26146, 0.5184, 0.27035, 0.81024, 0.80, 0.80, 0.80, 1.00, 0.12403, 0.08898
98, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
99, 43, -0.87794, 4.38359, 2.02906, -0.26329, -0.95797, -0.11257, 0.80, 0.80, 0.80, 1.00, 0.31885, 0.09196
100, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
101, 33, -0.91143, 4.41137, 1.91395, -0.35034, -0.80106, -0.48465, 0.80, 0.80, 0.80, 1.00, 0.32207, 0.07652
102, 43, -0.87794, 4.38359, 2.02906, -0.26329, -0.95797, -0.11257, 0.80, 0.80, 0.80, 1.00, 0.31885, 0.09196
103, 44, -1.04699, 4.4268, 2.1015, -0.60826, -0.79315, 0.01247, 0.80, 0.80, 0.80, 1.00, 0.27475, 0.09369
104, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
105, 42, -0.82008, 4.66742, 2.26146, 0.5184, 0.27035, 0.81024, 0.80, 0.80, 0.80, 1.00, 0.12403, 0.08898
106, 35, -0.6443, 4.69106, 2.10878, 0.65067, 0.34184, 0.67692, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0715
107, 32, -0.78562, 4.76983, 2.20732, 0.44986, 0.52815, 0.7193, 0.80, 0.80, 0.80, 1.00, 0.12388, 0.07229
108, 42, -0.82008, 4.66742, 2.26146, 0.5184, 0.27035, 0.81024, 0.80, 0.80, 0.80, 1.00, 0.12403, 0.08898
109, 45, -0.6758, 4.59145, 2.16598, 0.61876, 0.23472, 0.74857, 0.80, 0.80, 0.80, 1.00, 0.07376, 0.08962
110, 35, -0.6443, 4.69106, 2.10878, 0.65067, 0.34184, 0.67692, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0715
111, 46, -0.6758, 4.59145, 2.16598, 0.78066, -0.49973, -0.37339, 0.80, 0.80, 0.80, 1.00, 0.0737, 0.08961
112, 37, -0.91143, 4.41137, 1.91395, 0.78061, -0.46771, -0.41283, 0.80, 0.80, 0.80, 1.00, 0.0081, 0.07893
113, 36, -0.6443, 4.69106, 2.10878, 0.77889, -0.42805, -0.4567, 0.80, 0.80, 0.80, 1.00, 0.0705, 0.0714
114, 46, -0.6758, 4.59145, 2.16598, 0.78066, -0.49973, -0.37339, 0.80, 0.80, 0.80, 1.00, 0.0737, 0.08961
115, 47, -0.87794, 4.38359, 2.02906, 0.77536, -0.52322, -0.35169, 0.80, 0.80, 0.80, 1.00, 0.00648, 0.09305
116, 37, -0.91143, 4.41137, 1.91395, 0.78061, -0.46771, -0.41283, 0.80, 0.80, 0.80, 1.00, 0.0081, 0.07893
117, 44, -1.04699, 4.4268, 2.1015, -0.60826, -0.79315, 0.01247, 0.80, 0.80, 0.80, 1.00, 0.27475, 0.09369
118, 38, -1.18949, 4.58531, 2.09446, -0.79788, -0.59976, -0.05, 0.80, 0.80, 0.80, 1.00, 0.22639, 0.07458
119, 34, -1.08708, 4.44682, 1.98091, -0.61536, -0.75377, -0.22879, 0.80, 0.80, 0.80, 1.00, 0.27439, 0.07848
120, 44, -1.04699, 4.4268, 2.1015, -0.60826, -0.79315, 0.01247, 0.80, 0.80, 0.80, 1.00, 0.27475, 0.09369
121, 48, -1.1624, 4.54996, 2.20427, -0.74165, -0.66923, -0.0322, 0.80, 0.80, 0.80, 1.00, 0.22155, 0.09023
122, 38, -1.18949, 4.58531, 2.09446, -0.79788, -0.59976, -0.05, 0.80, 0.80, 0.80, 1.00, 0.22639, 0.07458
123, 49, -1.1624, 4.54996, 2.20427, -0.77317, 0.50379, 0.3834, 0.80, 0.80, 0.80, 1.00, 0.22148, 0.09023
124, 40, -0.99182, 4.78228, 2.2435, -0.77274, 0.45132, 0.44462, 0.80, 0.80, 0.80, 1.00, 0.17202, 0.07336
125, 39, -1.18949, 4.58531, 2.09446, -0.76962, 0.39868, 0.49716, 0.80, 0.80, 0.80, 1.00, 0.22633, 0.07458
126, 49, -1.1624, 4.54996, 2.20427, -0.77317, 0.50379, 0.3834, 0.80, 0.80, 0.80, 1.00, 0.22148, 0.09023
127, 50, -1.01234, 4.69497, 2.31033, -0.76606, 0.49419, 0.40928, 0.80, 0.80, 0.80, 1.00, 0.17145, 0.0923
128, 40, -0.99182, 4.78228, 2.2435, -0.77274, 0.45132, 0.44462, 0.80, 0.80, 0.80, 1.00, 0.17202, 0.07336
129, 51, -1.21836, 5.44226, 1.37466, -0.40122, 0.65187, 0.64262, 0.80, 0.80, 0.80, 1.00, 0.84986, 0.04749
130, 52, -1.0294, 5.62627, 1.13256, 0.07756, 0.76385, 0.64009, 0.80, 0.80, 0.80, 1.00, 0.81563, 0.00882
131, 53, -1.23458, 5.64982, 1.16957, -0.4977, 0.58976, 0.635, 0.80, 0.80, 0.80, 1.00, 0.85038, 0.00812
132, 51, -1.21836, 5.44226, 1.37466, -0.40122, 0.65187, 0.64262, 0.80, 0.80, 0.80, 1.00, 0.84986, 0.04749
133, 54, -0.9769, 5.46336, 1.3661, -0.02535, 0.79376, 0.6071, 0.80, 0.80, 0.80, 1.00, 0.81401, 0.04676
134, 52, -1.0294, 5.62627, 1.13256, 0.07756, 0.76385, 0.64009, 0.80, 0.80, 0.80, 1.00, 0.81563, 0.00882
135, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
136, 56, -1.31549, 5.35161, 0.90743, -0.59238, -0.56561, -0.57268, 0.80, 0.80, 0.80, 1.00, 0.89628, 0.0081
137, 57, -1.06008, 5.27606, 0.79528, 0.43943, -0.61608, -0.65281, 0.80, 0.80, 0.80, 1.00, 0.92295, 0.00834
138, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
139, 58, -1.30784, 5.10998, 1.12566, -0.71403, -0.61367, -0.33536, 0.80, 0.80, 0.80, 1.00, 0.89729, 0.04995
140, 56, -1.31549, 5.35161, 0.90743, -0.59238, -0.56561, -0.57268, 0.80, 0.80, 0.80, 1.00, 0.89628, 0.0081
141, 59, -0.9769, 5.46336, 1.3661, 0.72409, 0.56418, 0.3952, 0.80, 0.80, 0.80, 1.00, 0.98858, 0.04646
142, 60, -0.80514, 5.51309, 0.98831, 0.93357, 0.33253, 0.12768, 0.80, 0.80, 0.80, 1.00, 0.95474, 0.00771
143, 61, -1.0294, 5.62627, 1.13256, 0.59509, 0.71556, 0.36463, 0.80, 0.80, 0.80, 1.00, 0.9902, 0.00882
144, 59, -0.9769, 5.46336, 1.3661, 0.72409, 0.56418, 0.3952, 0.80, 0.80, 0.80, 1.00, 0.98858, 0.04646
145, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
146, 60, -0.80514, 5.51309, 0.98831, 0.93357, 0.33253, 0.12768, 0.80, 0.80, 0.80, 1.00, 0.95474, 0.00771
147, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
148, 57, -1.06008, 5.27606, 0.79528, 0.43943, -0.61608, -0.65281, 0.80, 0.80, 0.80, 1.00, 0.92295, 0.00834
149, 60, -0.80514, 5.51309, 0.98831, 0.93357, 0.33253, 0.12768, 0.80, 0.80, 0.80, 1.00, 0.95474, 0.00771
150, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
151, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
152, 57, -1.06008, 5.27606, 0.79528, 0.43943, -0.61608, -0.65281, 0.80, 0.80, 0.80, 1.00, 0.92295, 0.00834
153, 58, -1.30784, 5.10998, 1.12566, -0.71403, -0.61367, -0.33536, 0.80, 0.80, 0.80, 1.00, 0.89729, 0.04995
154, 63, -1.42331, 5.48655, 1.02094, -0.99041, -0.11477, -0.0646, 0.80, 0.80, 0.80, 1.00, 0.87489, 0.00678
155, 56, -1.31549, 5.35161, 0.90743, -0.59238, -0.56561, -0.57268, 0.80, 0.80, 0.80, 1.00, 0.89628, 0.0081
156, 58, -1.30784, 5.10998, 1.12566, -0.71403, -0.61367, -0.33536, 0.80, 0.80, 0.80, 1.00, 0.89729, 0.04995
157, 64, -1.40499, 5.2618, 1.24438, -0.95929, -0.02535, 0.27804, 0.80, 0.80, 0.80, 1.00, 0.87444, 0.04921
158, 63, -1.42331, 5.48655, 1.02094, -0.99041, -0.11477, -0.0646, 0.80, 0.80, 0.80, 1.00, 0.87489, 0.00678
159, 64, -1.40499, 5.2618, 1.24438, -0.95929, -0.02535, 0.27804, 0.80, 0.80, 0.80, 1.00, 0.87444, 0.04921
160, 53, -1.23458, 5.64982, 1.16957, -0.4977, 0.58976, 0.635, 0.80, 0.80, 0.80, 1.00, 0.85038, 0.00812
161, 63, -1.42331, 5.48655, 1.02094, -0.99041, -0.11477, -0.0646, 0.80, 0.80, 0.80, 1.00, 0.87489, 0.00678
162, 64, -1.40499, 5.2618, 1.24438, -0.95929, -0.02535, 0.27804, 0.80, 0.80, 0.80, 1.00, 0.87444, 0.04921
163, 51, -1.21836, 5.44226, 1.37466, -0.40122, 0.65187, 0.64262, 0.80, 0.80, 0.80, 1.00, 0.84986, 0.04749
164, 53, -1.23458, 5.64982, 1.16957, -0.4977, 0.58976, 0.635, 0.80, 0.80, 0.80, 1.00, 0.85038, 0.00812
165, 65, -1.05858, 5.05526, 1.87809, -0.28286, 0.70883, 0.64542, 0.80, 0.80, 0.80, 1.00, 0.83237, 0.12965
166, 54, -0.9769, 5.46336, 1.3661, -0.02535, 0.79376, 0.6071, 0.80, 0.80, 0.80, 1.00, 0.81401, 0.04676
167, 51, -1.21836, 5.44226, 1.37466, -0.40122, 0.65187, 0.64262, 0.80, 0.80, 0.80, 1.00, 0.84986, 0.04749
168, 65, -1.05858, 5.05526, 1.87809, -0.28286, 0.70883, 0.64542, 0.80, 0.80, 0.80, 1.00, 0.83237, 0.12965
169, 66, -0.97704, 5.05931, 1.87028, 0.02105, 0.78037, 0.62435, 0.80, 0.80, 0.80, 1.00, 0.81382, 0.12904
170, 54, -0.9769, 5.46336, 1.3661, -0.02535, 0.79376, 0.6071, 0.80, 0.80, 0.80, 1.00, 0.81401, 0.04676
171, 67, -0.98153, 4.84389, 1.70804, 0.05252, -0.95799, -0.28141, 0.80, 0.80, 0.80, 1.00, 0.92921, 0.13049
172, 58, -1.30784, 5.10998, 1.12566, -0.71403, -0.61367, -0.33536, 0.80, 0.80, 0.80, 1.00, 0.89729, 0.04995
173, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
174, 67, -0.98153, 4.84389, 1.70804, 0.05252, -0.95799, -0.28141, 0.80, 0.80, 0.80, 1.00, 0.92921, 0.13049
175, 68, -1.12605, 4.88321, 1.77865, -0.35321, -0.90975, -0.2172, 0.80, 0.80, 0.80, 1.00, 0.89311, 0.13102
176, 69, -1.30784, 5.10998, 1.12566, -0.35321, -0.90975, -0.2172, 0.80, 0.80, 0.80, 1.00, 0.89732, 0.04996
177, 70, -0.97704, 5.05931, 1.87028, 0.69649, 0.58973, 0.40739, 0.80, 0.80, 0.80, 1.00, 0.99048, 0.13054
178, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
179, 59, -0.9769, 5.46336, 1.3661, 0.72409, 0.56418, 0.3952, 0.80, 0.80, 0.80, 1.00, 0.98858, 0.04646
180, 70, -0.97704, 5.05931, 1.87028, 0.69649, 0.58973, 0.40739, 0.80, 0.80, 0.80, 1.00, 0.99048, 0.13054
181, 71, -0.84896, 4.99632, 1.78627, 0.97503, -0.21667, -0.02563, 0.80, 0.80, 0.80, 1.00, 0.95856, 0.1299
182, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
183, 71, -0.84896, 4.99632, 1.78627, 0.97503, -0.21667, -0.02563, 0.80, 0.80, 0.80, 1.00, 0.95856, 0.1299
184, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
185, 62, -0.78971, 5.30919, 1.18885, 0.99813, 0.0442, 0.00303, 0.80, 0.80, 0.80, 1.00, 0.95589, 0.0481
186, 71, -0.84896, 4.99632, 1.78627, 0.97503, -0.21667, -0.02563, 0.80, 0.80, 0.80, 1.00, 0.95856, 0.1299
187, 67, -0.98153, 4.84389, 1.70804, 0.05252, -0.95799, -0.28141, 0.80, 0.80, 0.80, 1.00, 0.92921, 0.13049
188, 55, -1.04093, 5.04953, 1.02174, 0.24759, -0.80836, -0.53341, 0.80, 0.80, 0.80, 1.00, 0.92383, 0.04943
189, 72, -1.12605, 4.88321, 1.77865, -0.85447, -0.51129, 0.08425, 0.80, 0.80, 0.80, 1.00, 0.89315, 0.131
